phrase_id,label,phrase,tokstem,class
208274,0.31944,offend viewers not amused by the sick sense of humor,  offend viewer amus sick sens humor,1
123572,0.56944,into meaningful historical context,  meaning histor context,2
30454,0.5,cover,  cover,2
188593,0.16667,The project s filmmakers forgot to include anything even halfway scary as they poorly rejigger Fatal Attraction into a high school setting ,  project filmmak forgot includ anyth even halfway scari poorli rejigg fatal attract high school set,0
238909,0.5,with the Hollywood empress of Ms Leoni s Ellie,  hollywood empress Ms leoni elli,2
169852,0.44443999999999995,reduction,  reduct,2
221467,0.27778, movies like Ghost Ship will be used as analgesic balm for overstimulated minds ,  movi like ghost ship use analges balm overstimul mind,1
93271,0.73611,speaks volumes  offering up a hallucinatory dreamscape that frustrates and captivates,  speak volum offer hallucinatori dreamscap frustrat captiv,3
141233,0.44443999999999995,s as flat,  flat,2
24383,0.94444,A marvellous journey from childhood idealism to adolescent selfabsorption ,  marvel journey childhood ideal adolesc selfabsorpt,4
224723,0.5,Mann  ,  mann,2
107170,0.58333,Javier Bardem is  one of the few reasons to watch the film  which director Gerardo Vera has drenched in swoony music and feverpitched melodrama ,  javier bardem one reason watch film director gerardo vera drench swooni music feverpitch melodrama,2
77552,0.52778,creating a screen adaptation of Evans  saga of Hollywood excess,  creat screen adapt evan saga hollywood excess,2
139750,0.5,who gained notice in Guy Ritchie s Lock  Stock and Two Smoking Barrels and Snatch,  gain notic guy ritchi lock stock two smoke barrel snatch,2
190163,0.59722,a better celebration of these unfairly,  better celebr unfairli,2
147120,0.5,Leroy,  leroy,2
202694,0.40278,is all menace and atmosphere,  menac atmospher,2
193115,0.23611,are many definitions of  time waster ,  mani definit time waster,1
236464,0.72222,that is unlike any you will likely see anywhere else,  unlik like see anywher els,3
81076,0.47222,given up on in favor of sentimental war movies,  given favor sentiment war movi,2
11094,0.33333,that knot from dramatic tension or a symptom of artistic malnutrition,  knot dramat tension symptom artist malnutrit,1
107750,0.40278,Middle East struggle,  middl east struggl,2
64430,0.5,Borg Queen Alice Krige s,  borg queen alic krige,2
175616,0.51389,those who love alternate versions of the Bard,  love altern version bard,2
222271,0.29167,Amazingly dopey,  amazingli dopey,1
99022,0.51389,unfakable sense,  unfak sens,2
102149,0.9166700000000001, Tsai s  masterpiece,  tsai masterpiec,4
154514,0.31944,awkward and indigestible movie,  awkward indigest movi,1
117408,0.5,confession,  confess,2
29369,0.13889,bad journey,  bad journey,0
54909,0.70833,moved to the edge of their seats by the dynamic first act,  move edg seat dynam first act,3
11138,0.45833,that ties a blackowned record label with a whiteempowered police force,  tie blackown record label whiteempow polic forc,2
12933,0.5,went out,  went,2
62460,0.61111, funny level,  funni level,3
207544,0.40278,of a limpid and conventional historical fiction,  limpid convent histor fiction,2
55741,0.61111,on his way to becoming the American Indian Spike Lee,  way becom american indian spike lee,3
184645,0.34722,I did nt laugh ,  nt laugh,1
71739,0.77778,a good match,  good match,3
194659,0.33333,bile  and irony,  bile ironi,1
64493,0.9166700000000001,Brings to a spectacular completion one of the most complex  generous and subversive artworks of the last decade,  bring spectacular complet one complex gener subvers artwork last decad,4
166972,0.47222,not only manufactured,  manufactur,2
110421,0.52778,This New Zealand comingofage movie is nt really about anything  When it s this rich and luscious,  new zealand comingofag movi nt realli anyth rich lusciou,2
186955,0.22221999999999997,Ritchie may not have a novel thought in his head,  ritchi may novel thought head,1
159554,0.47222,forced to change behavior in bizarre unjustified fashion,  forc chang behavior bizarr unjustifi fashion,2
238339,0.27778,virtually no one,  virtual one,1
82611,0.27778,if cheap,  cheap,1
7390,0.40278,impostor,  impostor,2
202340,0.68056,interesting  even sexy premise,  interest even sexi premis,3
6565,0.45833,for a return ticket,  return ticket,2
220670,0.5,s a POW,  pow,2
56581,0.51389,returns again and again,  return,2
144212,0.34722,Boring we,  bore,1
54975,0.58333,must report that the children of varying ages in my audience never coughed  fidgeted or romped up and down the aisles for bathroom breaks ,  must report children vari age audienc never cough fidget romp aisl bathroom break,2
58595,0.86111,the politics involved in the creation of an extraordinary piece of music,  polit involv creation extraordinari piec music,4
206304,0.5,moments of the movie,  moment movi,2
155649,0.5,but this fictional film,  fiction film,2
200840,0.27778,have meant the Internet short Saving Ryan s Privates,  meant internet short save ryan privat,1
93924,0.65278,surprising romance,  surpris romanc,3
73868,0.73611,an interesting and at times captivating,  interest time captiv,3
87851,0.58333,new to say about how  in the flipflop of courtship  we often reel in when we should be playing out,  new say flipflop courtship often reel play,2
201291,0.68056,holds promise,  hold promis,3
109566,0.72222,The art direction and costumes are gorgeous and finely detailed  and,  art direct costum gorgeou fine detail,3
65405,0.80556,Every moment crackles with tension,  everi moment crackl tension,4
202387,0.36111,into a future they wo nt much care about,  futur wo nt much care,1
11862,0.097222,the script is a dimwitted pairing of teenspeak and animal gibberish ,  script dimwit pair teenspeak anim gibberish,0
222967,0.55556,Clooney sustains throughout,  clooney sustain throughout,2
221238,0.77778,  Minority Report  astounds ,  minor report astound,3
126722,0.51389,makeup,  makeup,2
195302,0.55556,calculus major,  calculu major,2
101474,0.5,s Family,  famili,2
172579,0.29167,taxing,  tax,1
16867,0.625,other Best Picture contenders,  best pictur contend,3
118543,0.27778,does nt manage to hit all of its marks,  nt manag hit mark,1
213761,0.33333,that makes you feel like you re watching an iceberg melt  only,  make feel like watch iceberg melt,1
33705,0.5,it should be , ,2
210712,0.5,sm fantasy,  sm fantasi,2
140370,0.76389,wonderful combination,  wonder combin,3
37402,0.9166700000000001,stunning acting,  stun act,4
72791,0.72222,a warm  fuzzy feeling prevails,  warm fuzzi feel prevail,3
146909,0.43056000000000005,John Q  is a bad movie appearing on behalf of a good cause ,  john Q bad movi appear behalf good caus,2
2800,0.5,their time,  time,2
222324,0.11110999999999999,An uncomfortable movie  suffocating and sometimes almost senseless ,  uncomfort movi suffoc sometim almost senseless,0
124947,0.55556,it deals with its story,  deal stori,2
124232,0.19444,is lost  leaving the character of Critical Jim twodimensional and pointless ,  lost leav charact critic jim twodimension pointless,0
146467,0.22221999999999997,It s clear the filmmakers were nt sure where they wanted their story to go  and even more clear that they lack the skills to get us to this undetermined destination ,  clear filmmak nt sure want stori go even clear lack skill get us undetermin destin,1
182964,0.13889,By halfway through this picture I was beginning to hate it  and  of course,  halfway pictur begin hate cours,0
170821,0.36111,sham actor workshops,  sham actor workshop,1
81828,0.52778,haunting sense,  haunt sens,2
113754,0.31944,alreadyshallow,  alreadyshallow,1
142105,0.625, but it s not without style,  without style,3
186844,0.65278,Rae,  rae,3
22730,0.8333299999999999,we grow attached to their lives  full of strength  warmth and vitality ,  grow attach live full strength warmth vital,4
214249,0.30556,the carnage that claims so many lives around her,  carnag claim mani live around,1
29673,0.5,borrow,  borrow,2
171439,0.63889,so many explosions,  mani explos,3
56797,0.5,seems like a documentary in the way,  seem like documentari way,2
142347,0.47222, mildly fleshedout characters,  mildli fleshedout charact,2
137501,0.55556,to constantly draw attention to itself,  constantli draw attent,2
76193,0.5,by no, ,2
235426,0.25,sabotages the movie s strengths at almost every juncture ,  sabotag movi strength almost everi junctur,1
121112,0.56944,giggle,  giggl,2
214549,0.5,the eyeballs,  eyebal,2
113917,0.625,an affluent damsel in distress who decides to fight her bully of a husband,  affluent damsel distress decid fight bulli husband,3
119107,0.61111,engross even,  engross even,3
98302,0.66667,to shock and amaze,  shock amaz,3
150357,0.61111,Though it draws several decent laughs,  though draw sever decent laugh,3
12034,0.54167,the wild thornberrys,  wild thornberri,2
71731,0.5,a glimpse,  glimps,2
155593,0.51389,burning,  burn,2
6444,0.66667,feel involved with the story  as all of its ideas remain just that  abstract ideas,  feel involv stori idea remain abstract idea,3
170410,0.15278,scared  Only at the prospect of Beck s next project ,  scare prospect beck next project,0
134275,0.40278,that could be any flatter,  could flatter,2
58728,0.25,the sogginess,  soggi,1
186542,0.63889,One fantastic  and educational ,  one fantast educ,3
208387,0.66667,on Johnny Knoxville s stomach,  johnni knoxvil stomach,3
50368,0.5,concert,  concert,2
182734,0.18056,Because the intelligence level of the characters must be low  very low  very very low  for the masquerade to work  the movie contains no wit  only labored gags ,  intellig level charact must low low low masquerad work movi contain wit labor gag,0
225945,0.22221999999999997,Start reading your scripts before signing that dotted line ,  start read script sign dot line,1
110728,0.58333,Total Recall and,  total recal,2
96780,0.5,the story to match,  stori match,2
29232,0.48611000000000004,as the prime villain ,  prime villain,2
51848,0.43056000000000005,for whom political expedience became a deadly foreign policy,  polit expedi becam deadli foreign polici,2
80169,0.41667,fly by so fast there s no time to think about them anyway,  fli fast time think anyway,2
211328,0.38889,sex gags and prom dates,  sex gag prom date,1
49063,0.63889,anonymous chiller,  anonym chiller,3
122233,0.98611,highly professional film that s oldfashioned in all the best possible ways,  highli profession film oldfashion best possibl way,4
201417,0.5,how you slice it,  slice,2
9883,0.31944,proving once again ego does nt always go hand in hand with talent,  prove ego nt alway go hand hand talent,1
80322,0.5,for plenty of movies,  plenti movi,2
115200,0.54167,at the backstage angst of the standup comic,  backstag angst standup comic,2
4128,0.65278,a soothing,  sooth,3
92243,0.66667,selfdiscovery handled with such sensitivity,  selfdiscoveri handl sensit,3
230979,0.27778,found myself struggling to put my finger on that elusive  missing thing  ,  found struggl put finger elus miss thing,1
124248,0.54167,is minimally satisfying,  minim satisfi,2
100808,0.61111,work in concert,  work concert,3
20098,0.51389,become the filmmaker his Dad was  but heck  few filmmakers will ,  becom filmmak dad heck filmmak,2
11813,0.5,the record industry really is,  record industri realli,2
178286,0.58333,whose intricate construction one can admire but is difficult to connect with on any deeper level,  whose intric construct one admir difficult connect deeper level,2
65599,0.77778,For those in search of something different  Wendigo is a genuinely bonechilling tale ,  search someth differ wendigo genuin bonechil tale,3
91575,0.54167,rests in the voices of men and women  now in their s  who lived there in the s,  rest voic men women live,2
159484,0.44443999999999995,for the effort,  effort,2
45037,0.5,Delhi,  delhi,2
210131,0.51389,reached puberty,  reach puberti,2
152779,0.5,about six,  six,2
187914,0.083333,The acting is amateurish  the cinematography is atrocious  the direction is clumsy  the writing is insipid,  act amateurish cinematographi atroci direct clumsi write insipid,0
196062,0.069444,completely contradicts everything Kieslowski s work aspired to  including the condition of art,  complet contradict everyth kieslowski work aspir includ condit art,0
199797,0.16667,genres that just does nt work,  genr nt work,0
140338,0.66667,witness the crazy confluence of purpose and taste,  wit crazi confluenc purpos tast,3
117814,0.27778,cuts corners,  cut corner,1
193207,0.23611,are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior,  sweet believ defeat screenplay forc bizarr implaus behavior,1
5441,0.69444,captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked,  captur chaotic insan person tragedi abund human hatr spew forth uncheck,3
164296,0.31944,just ca nt get no satisfaction,  ca nt get satisfact,1
113214,0.5,about their genitals,  genit,2
1146,0.43056000000000005,hard,  hard,2
50699,0.61111,deepseated  emotional need,  deepseat emot need,3
196551,0.68056,cutesy romance  dark satire and murder mystery,  cutesi romanc dark satir murder mysteri,3
234486,0.51389,of preshooting guidelines a director came up with for his actors,  preshoot guidelin director came actor,2
167151,0.44443999999999995,of , ,2
81679,0.44443999999999995,has conjured up more comingofage stories than seem possible,  conjur comingofag stori seem possibl,2
175851,0.5,to a racehorse,  racehors,2
130635,0.58333,primal fears,  primal fear,2
198876,0.625,filmmakers and performers of this calibre,  filmmak perform calibr,3
35798,0.53125,other three great  scary times,  three great scari time,2
49883,0.66667,bucked the odds,  buck odd,3
8789,0.51389,mike,  mike,2
191713,0.66667,about an hour,  hour,3
223506,0.5,Godfather ,  godfath,2
158757,0.40278,fails to hit the entertainment bull s  eye ,  fail hit entertain bull eye,2
125714,0.63889,laconic,  lacon,3
114594,0.72222,are great rewards here ,  great reward,3
116929,0.23611,cheesiest,  cheesiest,1
163319,0.16667,is so bad  that it s almost worth seeing because it s so bad,  bad almost worth see bad,0
40923,0.5,Goodall and,  goodal,2
120228,0.33333,flat run,  flat run,1
180623,0.30556, especially with the weak payoff,  especi weak payoff,1
8145,0.40278,its simplicity puts an exclamation point on the fact that this is nt something to be taken seriously  but it also wrecks any chance of the movie rising above similar fare ,  simplic put exclam point fact nt someth taken serious also wreck chanc movi rise similar fare,2
2120,0.31944,rare to see a movie that takes such a speedy swan dive from  promising  to  interesting  to  familiar  before landing squarely on  stupid ,  rare see movi take speedi swan dive promis interest familiar land squar stupid,1
75461,0.27778,been developed with more care,  develop care,1
39786,0.56944,vibrant  costars,  vibrant costar,2
161631,0.25,illadvised,  illadvis,1
202693,0.56944,is affecting at times,  affect time,2
110929,0.40278,Warner Bros  costumer jived,  warner bro costum jive,2
50809,0.59722,developed some taste,  develop tast,2
199463,0.23611,fragmentary narrative style,  fragmentari narr style,1
84439,0.27778,is nt going to make box office money that makes Michael Jordan jealous,  nt go make box offic money make michael jordan jealou,1
173480,0.73611,the appeal of Hey Arnold  The Movie will reach far beyond its core demographic,  appeal hey arnold movi reach far beyond core demograph,3
109741,0.38889,The end result is like cold porridge with only the odd enjoyably chewy lump ,  end result like cold porridg odd enjoy chewi lump,1
47272,0.70833,The touch is generally light enough and the performances  for the most part  credible,  touch gener light enough perform part credibl,3
176048,0.30556,to come up with an irritatingly unimaginative retread concept,  come irritatingli unimagin retread concept,1
49739,0.16667,bitchy,  bitchi,0
51194,0.40278,endure intermissions,  endur intermiss,2
23487,0.70833, but as the film proves  that s not always a bad thing ,  film prove alway bad thing,3
170004,0.33333,represents Bartleby s main overall flaw ,  repres bartlebi main overal flaw,1
185272,0.22221999999999997,It does nt really know or care about the characters  and uses them as markers for a series of preordained events,  nt realli know care charact use marker seri preordain event,1
229925,0.55556,comfortable territory,  comfort territori,2
111882,0.56944,a festival film,  festiv film,2
233512,0.38889,long for the end credits,  long end credit,1
51305,0.61111,equally gentle sentiments,  equal gentl sentiment,3
209858,0.40278,provocative and vainglorious,  provoc vainglori,2
22010,0.38889,solace in events that could easily crush it forever,  solac event could easili crush forev,1
38369,0.8333299999999999,the kind of pigeonholeresisting romp that Hollywood too rarely provides,  kind pigeonholeresist romp hollywood rare provid,4
100101,0.44443999999999995,who illuminate mysteries of sex  duty and love,  illumin mysteri sex duti love,2
38137,0.56944,the disorienting unreality of the seemingly brokendown fourth wall of the movie screen,  disori unreal seemingli brokendown fourth wall movi screen,2
54084,0.55556,kid s movie,  kid movi,2
7163,0.5,his faith,  faith,2
235095,0.40278,provides Amlie s Audrey Tautou with another fabuleux destin  ie  a banal spiritual quest ,  provid amli audrey tautou anoth fabuleux destin ie banal spiritu quest,2
50055,0.56944,care about its protagonist,  care protagonist,2
47612,0.72222,While I ca nt say it s on par with the first one  Stuart Little  is a light  fun cheese puff of a movie ,  ca nt say par first one stuart littl light fun chees puff movi,3
22052,0.5,stark,  stark,2
74620,0.19444,as a work of fiction inspired by reallife events  Those seeking a definitive account of Eisenstein s life would do better elsewhere,  work fiction inspir reallif event seek definit account eisenstein life would better elsewher,0
36428,0.77778,refreshing to see a girlpower movie that does nt feel it has to prove anything,  refresh see girlpow movi nt feel prove anyth,3
44745,0.81944,Bogdanovich puts history in perspective and  via Kirsten Dunst s remarkable performance  he showcases Davies as a young woman of great charm  generosity and diplomacy,  bogdanovich put histori perspect via kirsten dunst remark perform showcas davi young woman great charm generos diplomaci,4
149234,0.59722,The best drug addition movies are usually depressing but rewarding  Quitting,  best drug addit movi usual depress reward quit,2
176399,0.44443999999999995,to sit through it all,  sit,2
162450,0.59722,intrigue and suspense and mystery,  intrigu suspens mysteri,2
209031,0.61111,painting this family dynamic,  paint famili dynam,3
68951,0.5,Spike Lee s,  spike lee,2
129465,0.5,on the spectacle of smalltown competition,  spectacl smalltown competit,2
85046,0.56944,it implies in its wake the intractable  irreversible flow of history,  impli wake intract irrevers flow histori,2
2547,0.61111,the brain,  brain,3
80315,0.33333,for ordinary louts whose idea of exercise is climbing the steps of a stadiumseat megaplex,  ordinari lout whose idea exercis climb step stadiumseat megaplex,1
48904,0.80556,an astoundingly rich film,  astoundingli rich film,4
121508,0.61111,ha ha  funny,  ha ha funni,3
10057,0.51389,regarding love and family  governance and hierarchy,  regard love famili govern hierarchi,2
171747,0.15278,sounds like horrible poetry ,  sound like horribl poetri,0
40718,0.8333299999999999,A taut  intelligent psychological drama,  taut intellig psycholog drama,4
83255,0.61111,inconsistencies is part of the fun  But,  inconsist part fun,3
96163,0.77778,the most complex  generous and subversive artworks,  complex gener subvers artwork,3
87183,0.61111,modernday comedies,  modernday comedi,3
42347,0.58333,many  no question,  mani question,2
77890,0.34722,dehumanizing and egodestroying,  dehuman egodestroy,1
88274,0.54167,of Spielberg,  spielberg,2
199327,0.625,for the entire family and one,  entir famili one,3
224610,0.69444,Light  silly,  light silli,3
87546,0.66667,movie version,  movi version,3
36384,0.73611,really scores,  realli score,3
135518,0.56944,the hot Oscar season,  hot oscar season,2
77502,0.59722,craftsmanship,  craftsmanship,2
146600,0.31944,It s painful to watch Witherspoon s talents wasting away inside unnecessary films like Legally Blonde and Sweet Home Abomination  I mean  Alabama  ,  pain watch witherspoon talent wast away insid unnecessari film like legal blond sweet home abomin mean alabama,1
79399,0.77778,examines many different ideas from happiness to guilt in an intriguing bit of storytelling,  examin mani differ idea happi guilt intrigu bit storytel,3
17671,0.47222,the traffic well,  traffic well,2
104532,0.20833000000000002,Ash Wednesday is not Edward Burns  best film,  ash wednesday edward burn best film,1
231814,0.56944,how much depends on how well you like,  much depend well like,2
217140,0.44443999999999995,to justifying the hype that surrounded its debut at the Sundance Film Festival,  justifi hype surround debut sundanc film festiv,2
160491,0.5,hamburgers,  hamburg,2
174373,0.27778,the movie with a shred of plausibility  not an event that is believable  not a confrontation that is not staged ,  movi shred plausibl event believ confront stage,1
193889,0.13889,avoids all the comic possibilities of its situation  and becomes one more dumb high school comedy about sex gags and prom dates,  avoid comic possibl situat becom one dumb high school comedi sex gag prom date,0
89737,0.5,or  minutes,  minut,2
16209,0.65278,is Ernest Hemmingway at accelerated speed and volume,  ernest hemmingway acceler speed volum,3
173889,0.25,the film s story does not live up to its style,  film stori live style,1
198944,0.65278,fine idea,  fine idea,3
55029,0.625,neoAugustinian theology  Is God,  neoaugustinian theolog god,3
151741,0.22221999999999997,a florid  overplotted  Anne Rice rock,  florid overplot ann rice rock,1
162259,0.77778,instant camp classic,  instant camp classic,3
222587,0.52778,Benigni s Pinocchio becoming a Christmas perennial,  benigni pinocchio becom christma perenni,2
84999,0.76389,it demonstrates that Werner Herzog can still leave us with a sense of wonder at the diverse  marvelously twisted shapes history has taken ,  demonstr werner herzog still leav us sens wonder divers marvel twist shape histori taken,3
17083,0.5,relationships,  relationship,2
23154,0.75,s one of the most honest films ever made about Hollywood ,  one honest film ever made hollywood,3
215728,0.25,the surprisingly shoddy makeup work,  surprisingli shoddi makeup work,1
39816,0.77778,wacky and wonderful,  wacki wonder,3
107182,0.5,Jerry Bruckheimer s,  jerri bruckheim,2
238212,0.51389,unexpectedly adamant,  unexpectedli adam,2
227570,0.38889, SNL  hasbeen,  snl hasbeen,1
207736,0.23611,of flimsy  or  worse yet  nonexistent  ideas,  flimsi wors yet nonexist idea,1
126602,0.625,make  I did nt particularly like E  T  the first time I saw it as a young boy  That is because  damn it ,  make nt particularli like E first time saw young boy damn,3
68285,0.625,Provides the kind of  laugh,  provid kind laugh,3
46589,0.75,Ramsay  as in Ratcatcher  remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid ,  ramsay ratcatch remain filmmak acid viewpoint real gift teas chilli poetri live set might otherwis seem drab sordid,3
25026,0.51389,Cool as Ice,  cool ice,2
170130,0.19444,ridiculous dialog,  ridicul dialog,0
156004,0.22221999999999997,can tickle many a preschooler s fancy  but when it costs a family of four about   to see a film in theaters  why spend money on a dog like this when you can rent a pedigree instead,  tickl mani preschool fanci cost famili four see film theater spend money dog like rent pedigre instead,1
56603,0.5,rhythms and,  rhythm,2
102736,0.43056000000000005, neurotic energy,  neurot energi,2
197047,0.25,disappointed in the relative modesty of a movie that sports a  topless tutorial service,  disappoint rel modesti movi sport topless tutori servic,1
25963,0.70833,Les Destinees is  in its quiet  epic way  daring  inventive and refreshingly unusual ,  le destine quiet epic way dare invent refreshingli unusu,3
11699,0.38889,the nincompoop benigni,  nincompoop benigni,1
44578,0.5,As broad and cartoonish as the screenplay is,  broad cartoonish screenplay,2
227028,0.625,What s invigorating about,  invigor,3
187024,0.38889,Rosenthal  Halloween II ,  rosenth halloween II,1
22999,0.8333299999999999,ll love this documentary,  love documentari,4
191851,0.55556,accentuating  rather than muting  the plot s saccharine thrust,  accentu rather mute plot saccharin thrust,2
157964,0.47222,drenchedinthe,  drenchedinth,2
108086,0.52778,Nothing too deep or substantial,  noth deep substanti,2
160040,0.47222,gets so tangled up in The Twist that it chokes the energy right out of the very audience it seeks to frighten,  get tangl twist choke energi right audienc seek frighten,2
173440,0.55556,the Yankee ,  yanke,2
211669,0.5,single scene,  singl scene,2
24053,0.77778, but it s rarely been told with such affecting grace and cultural specificity ,  rare told affect grace cultur specif,3
207897,0.5,of one hour,  one hour,2
67579,0.52778,Modern,  modern,2
155620,0.34722,but enough to do harm,  enough harm,1
131884,0.5,seasonal,  season,2
229836,0.61111,clear point,  clear point,3
198654,0.27778,feel like a halfbaked standup routine,  feel like halfbak standup routin,1
97415,0.86111,this genderbending comedy is generally quite funny ,  genderbend comedi gener quit funni,4
89017,0.69444,of the funniest motion,  funniest motion,3
120885,0.66667,funny popcorn,  funni popcorn,3
219053,0.8333299999999999,were far more entertaining than I had expected,  far entertain expect,4
234639,0.34722,often strains,  often strain,1
175085,0.5,their Lord as a luvspreading Dr  Feelgood or omnipotent slacker,  lord luvspread Dr feelgood omnipot slacker,2
231384,0.19444,hard to say who might enjoy this,  hard say might enjoy,0
47795,0.5,a Bollywood film,  bollywood film,2
24000,0.36111, with a final lap that s all too suspiciously smooth,  final lap suspici smooth,1
143996,0.5,BacaAsay,  bacaasay,2
197453,0.55556,down badly as we absorb Jia s moody  badboy behavior which he portrays himself in a onenote performance,  badli absorb jia moodi badboy behavior portray onenot perform,2
21585,0.51389,of working against her natural likability,  work natur likabl,2
173874,0.055555999999999994,the fictional footage is unconvincing and criminally badly acted,  fiction footag unconvinc crimin badli act,0
190299,0.5,a cinematic misdemeanor,  cinemat misdemeanor,2
4906,0.22221999999999997,as they may  lawrence unleashes his trademark misogyny  er  comedy  like a human volcano or an overflowing septic tank  take your pick,  may lawrenc unleash trademark misogyni er comedi like human volcano overflow septic tank take pick,1
163778,0.38889,it ends by blowing just about everything up,  end blow everyth,1
133965,0.48611000000000004,tells a story as horrifying as any in the heartbreakingly extensive annals of whiteonblack racism,  tell stori horrifi heartbreakingli extens annal whiteonblack racism,2
131860,0.5,script cowritten,  script cowritten,2
27901,0.69444,a time travel back to what it felt like during those unforgettably uncertain days,  time travel back felt like unforgett uncertain day,3
60247,0.33333,will never happen again,  never happen,1
223602,0.81944,Hashiguchi covers this territory with wit and originality  suggesting that with his fourth feature  the first to be released in the US  a major director is emerging in world cinema ,  hashiguchi cover territori wit origin suggest fourth featur first releas US major director emerg world cinema,4
208434,0.5,on digital videotape rather than film,  digit videotap rather film,2
108296,0.81944,Part of the film s cheeky charm comes from its vintage schmaltz ,  part film cheeki charm come vintag schmaltz,4
76849,0.55556,cooperative,  cooper,2
36198,0.69444,prophetic,  prophet,3
231295,0.33333,grab the old lady at the end of my aisle s walker and toss it at the screen in frustration,  grab old ladi end aisl walker toss screen frustrat,1
52107,0.8333299999999999,gets terrific performances,  get terrif perform,4
96084,0.625,the man and,  man,3
3337,0.30556,s likely very little crossover appeal to those without much interest in the elizabethans  as well as rank frustration from those in the know about rubbo s dumbeddown tactics ,  like littl crossov appeal without much interest elizabethan well rank frustrat know rubbo dumbeddown tactic,1
52310,0.44443999999999995,gun culture,  gun cultur,2
119123,0.41667,enjoy the big screen postcard that is a selfglorified Martin Lawrence lovefest  If you are willing to do this  then you so crazy,  enjoy big screen postcard selfglorifi martin lawrenc lovefest will crazi,2
225048,0.5,Ms Shu,  Ms shu,2
233243,0.8333299999999999,keep you watching  as will the fight scenes,  keep watch fight scene,4
98390,0.51389,to the size of a house,  size hous,2
15603,0.5,drivethru,  drivethru,2
81857,0.69444,have been kind enough to share it,  kind enough share,3
61786,0.45833, average  middleaged woman,  averag middleag woman,2
165265,0.44443999999999995,lopsided conception,  lopsid concept,2
10070,0.80556,reinforces the talents of screenwriter charlie kaufman  creator of adaptation and being john malkovich,  reinforc talent screenwrit charli kaufman creator adapt john malkovich,4
81523,0.5,hammy,  hammi,2
229482,0.5,bubbles up out of John C Walsh s Pipe Dream,  bubbl john C walsh pipe dream,2
169869,0.48611000000000004,regain any ground,  regain ground,2
71314,0.58333,a blow,  blow,2
49322,0.44443999999999995,as she was in Amlie,  amli,2
128816,0.45833,of narrative bluffs,  narr bluff,2
7049,0.125,have you forever on the verge of either cracking up or throwing up,  forev verg either crack throw,0
195991,0.68056,comfort and familiarity,  comfort familiar,3
194078,0.48611000000000004,be anything but,  anyth,2
53577,0.79167,is packed with information and impressions,  pack inform impress,3
87381,0.68056,most ardent,  ardent,3
122651,0.5,i  e ,  e,2
105930,0.5,G,  G,2
87912,0.5,no major discoveries,  major discoveri,2
158891,0.45833,feature movie,  featur movi,2
140773,0.79167,you leaving the theater with a smile on your face,  leav theater smile face,3
218527,0.5,videotape,  videotap,2
118431,0.59722,do most of the work,  work,2
79572,0.47222,fairly solid ,  fairli solid,2
179911,0.55556,s not too racy,  raci,2
91693,0.5,right eyes,  right eye,2
237198,0.22221999999999997,the same way that Jim Brown treats his women  as dumb  credulous  unassuming  subordinate subjects,  way jim brown treat women dumb credul unassum subordin subject,1
87438,0.80556,most magical and,  magic,4
128601,0.5,of cultures and generations,  cultur gener,2
119059,0.40278,endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car,  endless scene wheedl reluct wit point camera smear windshield rental car,2
231785,0.45833,hoping  Ecks vs Sever  or  xXx  was going to be,  hope eck vs sever xxx go,2
219830,0.27778,with the incessant lounge music playing in the film s background,  incess loung music play film background,1
79650,0.59722,fans of thoughtful war films and those,  fan thought war film,2
93427,0.59722,stands out for its only partly synthetic decency ,  stand partli synthet decenc,2
205140,0.41667,limit to sustain a laugh,  limit sustain laugh,2
109844,0.58333,The film truly does rescue  the Funk Brothers  from Motown s shadows ,  film truli rescu funk brother motown shadow,2
218586,0.41667,visually atrocious  and,  visual atroci,2
157855,0.34722,done all that Heaven allows  if you wanted to make as antiKieslowski a pun as possible  Suffice to say its total promise is left slightly unfulfilled,  done heaven allow want make antikieslowski pun possibl suffic say total promis left slightli unfulfil,1
45900,0.5,John Carpenter s,  john carpent,2
188375,0.48611000000000004,The movie s blatant derivativeness,  movi blatant deriv,2
119291,0.76389,establish Mr  Cantet as France s foremost cinematic poet of the workplace ,  establish Mr cantet franc foremost cinemat poet workplac,3
165376,0.23611,lulling us into torpor,  lull us torpor,1
116796,0.5,century morality play,  centuri moral play,2
183203,0.11110999999999999,ControlAltDelete Simone as quickly as possible,  controlaltdelet simon quickli possibl,0
222923,0.47222,Chen Kaige s assistant for years in China,  chen kaig assist year china,2
95073,0.51389,the Sundance Film Festival,  sundanc film festiv,2
223153,0.30556,Director Yu seems far more interested in grossout humor than in showing us wellthought stunts or a car chase that we have nt seen  times ,  director Yu seem far interest grossout humor show us wellthought stunt car chase nt seen time,1
87137,0.41667,mindbending drugs,  mindbend drug,2
107900,0.5,Musker,  musker,2
110679,0.5,Toback,  toback,2
31250,0.59722,even more interesting  less symmetrical  less obviously crossshaped creation,  even interest less symmetr less obvious crossshap creation,2
38811,0.5,their first public recital,  first public recit,2
195357,0.16667,can be forgiven for realizing that you ve spent the past  minutes looking at your watch and waiting for Frida to just die already,  forgiven realiz spent past minut look watch wait frida die alreadi,0
